time	V(v2s)
Step Information: C1val=220p C3val=10p  (Step: 1/12)
5.000002024925676e-03	5.016315e+00
5.000002074777027e-03	5.016320e+00
5.000002174479727e-03	5.016321e+00
5.000002373885130e-03	5.016320e+00
5.000002772695936e-03	5.016319e+00
5.000003570317546e-03	5.016318e+00
5.000005165560767e-03	5.016315e+00
5.000008356047208e-03	5.016305e+00
5.000014737020092e-03	5.016282e+00
5.000027498965859e-03	5.016229e+00
5.000042156068769e-03	5.016166e+00
5.000065067111187e-03	5.016070e+00
5.000100551713192e-03	5.015932e+00
5.000171520917201e-03	5.015691e+00
5.000313459325220e-03	5.015317e+00
5.000597336141257e-03	5.014811e+00
5.000888889921459e-03	5.014508e+00
5.001234269253864e-03	5.014337e+00
5.001567754413694e-03	5.014269e+00
5.001976837029345e-03	5.014248e+00
5.002424745337600e-03	5.014250e+00
5.003046040480888e-03	5.014261e+00
5.004020989081416e-03	5.014277e+00
5.004896417150487e-03	5.014287e+00
5.005777244358661e-03	5.014295e+00
5.006714297167105e-03	5.014301e+00
5.007714297167105e-03	5.014306e+00
5.008714297167105e-03	5.014310e+00
5.009714297167105e-03	5.014313e+00
5.010714297167105e-03	5.014316e+00
5.011714297167106e-03	5.014318e+00
5.012714297167106e-03	5.014319e+00
5.013714297167106e-03	5.014320e+00
5.014714297167106e-03	5.014321e+00
5.015714297167106e-03	5.014321e+00
5.016714297167106e-03	5.014322e+00
5.017714297167106e-03	5.014322e+00
5.018714297167107e-03	5.014323e+00
5.019714297167107e-03	5.014323e+00
5.020714297167107e-03	5.014323e+00
5.021714297167107e-03	5.014323e+00
5.022714297167107e-03	5.014324e+00
5.023714297167107e-03	5.014324e+00
5.024714297167107e-03	5.014324e+00
5.025714297167107e-03	5.014324e+00
5.026714297167108e-03	5.014324e+00
5.027714297167108e-03	5.014324e+00
5.028714297167108e-03	5.014324e+00
5.029714297167108e-03	5.014324e+00
5.030714297167108e-03	5.014324e+00
5.031714297167108e-03	5.014324e+00
5.032714297167108e-03	5.014324e+00
5.033714297167109e-03	5.014324e+00
5.034714297167109e-03	5.014324e+00
5.035714297167109e-03	5.014324e+00
5.036714297167109e-03	5.014324e+00
5.037714297167109e-03	5.014324e+00
5.038714297167109e-03	5.014324e+00
5.039714297167109e-03	5.014324e+00
5.040714297167109e-03	5.014324e+00
5.041714297167110e-03	5.014324e+00
5.042714297167110e-03	5.014324e+00
5.043714297167110e-03	5.014324e+00
5.044714297167110e-03	5.014324e+00
5.045714297167110e-03	5.014324e+00
5.046714297167110e-03	5.014324e+00
5.047714297167110e-03	5.014324e+00
5.048714297167111e-03	5.014324e+00
5.049714297167111e-03	5.014324e+00
5.050714297167111e-03	5.014324e+00
5.051714297167111e-03	5.014324e+00
5.053714297167111e-03	5.014324e+00
5.055714297167111e-03	5.014324e+00
5.058714297167112e-03	5.014324e+00
5.063714297167113e-03	5.014324e+00
5.078714297167114e-03	5.014324e+00
5.796714297167210e-03	5.014324e+00
5.999000000000000e-03	5.014324e+00
5.999428594334473e-03	5.014324e+00
5.999429594334474e-03	5.014324e+00
5.999431594334474e-03	5.014324e+00
5.999435594334473e-03	5.014324e+00
5.999443594334473e-03	5.014324e+00
5.999459594334474e-03	5.014324e+00
5.999491594334473e-03	5.014324e+00
5.999744000000000e-03	5.014324e+00
5.999864811331054e-03	5.014324e+00
5.999865811331054e-03	5.014324e+00
5.999867811331054e-03	5.014324e+00
5.999871811331054e-03	5.014324e+00
5.999879811331054e-03	5.014324e+00
5.999895811331054e-03	5.014324e+00
5.999936000000000e-03	5.014324e+00
5.999952377337892e-03	5.014324e+00
5.999967245324216e-03	5.014324e+00
5.999976301433625e-03	5.014324e+00
5.999988376246171e-03	5.014324e+00
5.999991376246171e-03	5.014324e+00
5.999995376246171e-03	5.014324e+00
5.999996376246171e-03	5.014324e+00
5.999998000000000e-03	5.014324e+00
5.999999000000001e-03	5.014324e+00
6.000000000000000e-03	5.014324e+00
6.000000100000000e-03	5.014330e+00
6.000000300000000e-03	5.014335e+00
6.000000600000000e-03	5.014337e+00
6.000001000000000e-03	5.014338e+00
6.000001040000000e-03	5.014332e+00
6.000001120000000e-03	5.014328e+00
6.000001280000000e-03	5.014328e+00
6.000001600000001e-03	5.014329e+00
6.000002240000001e-03	5.014330e+00
6.000003520000001e-03	5.014332e+00
6.000006080000002e-03	5.014339e+00
6.000011200000004e-03	5.014357e+00
6.000021440000007e-03	5.014399e+00
